,blueWins
2997,1
2998,1
2999,1
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,1
3007,0
3008,1
3009,1
3010,1
3011,0
3012,0
3013,0
3014,1
3015,1
3016,0
3017,0
3018,0
3019,0
3020,0
3021,1
3022,0
3023,1
3024,1
3025,1
3026,0
3027,0
3028,1
3029,0
3030,0
3031,1
3032,1
3033,0
3034,1
3035,0
3036,0
3037,1
3038,0
3039,0
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,0
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,1
3059,1
3060,0
3061,1
3062,1
3063,1
3064,1
3065,0
3066,0
3067,0
3068,1
3069,0
3070,1
3071,1
3072,0
3073,1
3074,1
3075,0
3076,1
3077,0
3078,1
3079,0
3080,0
3081,0
3082,0
3083,1
3084,1
3085,1
3086,1
3087,0
3088,0
3089,0
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,1
3097,1
3098,0
3099,0
3100,1
3101,1
3102,0
3103,0
3104,1
3105,1
3106,1
3107,1
3108,0
3109,1
3110,1
3111,1
3112,0
3113,1
3114,1
3115,1
3116,1
3117,1
3118,0
3119,0
3120,0
3121,1
3122,0
3123,0
3124,1
3125,1
3126,1
3127,0
3128,0
3129,0
3130,0
3131,1
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,1
3140,1
3141,0
3142,1
3143,0
3144,1
3145,1
3146,1
3147,0
3148,0
3149,0
3150,1
3151,1
3152,0
3153,0
3154,1
3155,0
3156,1
3157,0
3158,0
3159,0
3160,1
3161,0
3162,1
3163,0
3164,0
3165,1
3166,0
3167,0
3168,1
3169,0
3170,0
3171,1
3172,1
3173,1
3174,0
3175,0
3176,0
3177,0
3178,0
3179,1
3180,1
3181,1
3182,1
3183,0
3184,0
3185,1
3186,1
3187,0
3188,1
3189,1
3190,0
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,0
3202,0
3203,1
3204,0
3205,0
3206,0
3207,0
3208,1
3209,0
3210,0
3211,0
3212,0
3213,0
3214,1
3215,1
3216,0
3217,0
3218,1
3219,1
3220,1
3221,0
3222,0
3223,0
3224,1
3225,1
3226,1
3227,0
3228,0
3229,1
3230,1
3231,0
3232,1
3233,0
3234,0
3235,0
3236,0
3237,0
3238,1
3239,1
3240,1
3241,0
3242,0
3243,0
3244,0
3245,0
3246,1
3247,0
3248,1
3249,1
3250,0
3251,1
3252,0
3253,1
3254,0
3255,1
3256,1
3257,1
3258,1
3259,0
3260,0
3261,1
3262,0
3263,1
3264,1
3265,0
3266,0
3267,0
3268,0
3269,1
3270,1
3271,0
3272,1
3273,0
3274,1
3275,0
3276,1
3277,0
3278,1
3279,0
3280,0
3281,1
3282,0
3283,0
3284,1
3285,0
3286,1
3287,0
3288,0
3289,0
3290,1
3291,0
3292,0
3293,1
3294,0
3295,0
3296,0
3297,0
3298,1
3299,1
3300,0
3301,1
3302,0
3303,0
3304,1
3305,1
3306,1
3307,0
3308,1
3309,0
3310,1
3311,1
3312,1
3313,1
3314,0
3315,0
3316,0
3317,1
3318,1
3319,0
3320,1
3321,0
3322,0
3323,0
3324,1
3325,0
3326,0
3327,1
3328,1
3329,0
3330,0
3331,0
3332,0
3333,1
3334,1
3335,0
3336,1
3337,1
3338,1
3339,1
3340,1
3341,0
3342,0
3343,0
3344,0
3345,1
3346,0
3347,0
3348,1
3349,0
3350,0
3351,1
3352,1
3353,0
3354,0
3355,0
3356,1
3357,1
3358,0
3359,0
3360,0
3361,0
3362,1
3363,0
3364,1
3365,0
3366,0
3367,1
3368,1
3369,0
3370,0
3371,1
3372,1
3373,1
3374,1
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,1
3382,1
3383,0
3384,0
3385,0
3386,1
3387,0
3388,0
3389,1
3390,1
3391,0
3392,1
3393,0
3394,1
3395,0
3396,1
3397,0
3398,1
3399,0
3400,1
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,1
3410,1
3411,0
3412,1
3413,0
3414,1
3415,1
3416,0
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,0
3424,0
3425,1
3426,1
3427,0
3428,1
3429,0
3430,0
3431,0
3432,0
3433,1
3434,1
3435,0
3436,1
3437,1
3438,0
3439,0
3440,1
3441,0
3442,0
3443,0
3444,1
3445,1
3446,0
3447,0
3448,0
3449,1
3450,1
3451,0
3452,1
3453,0
3454,1
3455,1
3456,0
3457,0
3458,0
3459,1
3460,0
3461,0
3462,1
3463,0
3464,1
3465,1
3466,1
3467,0
3468,0
3469,1
3470,1
3471,0
3472,0
3473,0
3474,0
3475,1
3476,1
3477,1
3478,1
3479,0
3480,0
3481,0
3482,1
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,0
3490,0
3491,0
3492,0
3493,1
3494,1
3495,1
3496,0
3497,1
3498,0
3499,0
3500,0
3501,0
3502,0
3503,1
3504,1
3505,0
3506,1
3507,1
3508,1
3509,0
3510,0
3511,1
3512,1
3513,1
3514,1
3515,1
3516,0
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,0
3524,0
3525,1
3526,1
3527,0
3528,0
3529,0
3530,0
3531,1
3532,0
3533,1
3534,1
3535,0
3536,1
3537,1
3538,1
3539,1
3540,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,1
3549,0
3550,1
3551,1
3552,1
3553,0
3554,0
3555,1
3556,1
3557,1
3558,1
3559,0
3560,1
3561,0
3562,1
3563,0
3564,0
3565,1
3566,1
3567,0
3568,0
3569,0
3570,0
3571,1
3572,1
3573,1
3574,1
3575,1
3576,1
3577,1
3578,0
3579,1
3580,1
3581,1
3582,0
3583,1
3584,0
3585,1
3586,0
3587,1
3588,0
3589,0
3590,0
3591,1
3592,0
3593,1
3594,1
3595,1
3596,0
3597,0
3598,0
3599,1
3600,0
3601,1
3602,1
3603,1
3604,0
3605,0
3606,1
3607,0
3608,1
3609,0
3610,0
3611,0
3612,1
3613,1
3614,1
3615,0
3616,0
3617,0
3618,0
3619,1
3620,0
3621,0
3622,0
3623,1
3624,1
3625,1
3626,0
3627,0
3628,0
3629,0
3630,0
3631,1
3632,0
3633,0
3634,0
3635,0
3636,0
3637,1
3638,0
3639,1
3640,1
3641,1
3642,0
3643,1
3644,1
3645,0
3646,1
3647,1
3648,1
3649,1
3650,0
3651,0
3652,1
3653,0
3654,0
3655,0
3656,1
3657,0
3658,0
3659,1
3660,0
3661,0
3662,1
3663,0
3664,1
3665,1
3666,1
3667,1
3668,0
3669,0
3670,1
3671,0
3672,1
3673,1
3674,1
3675,0
3676,1
3677,1
3678,1
3679,1
3680,0
3681,1
3682,0
3683,0
3684,1
3685,0
3686,1
3687,1
3688,0
3689,0
3690,1
3691,0
3692,1
3693,0
3694,0
3695,0
3696,1
3697,1
3698,0
3699,1
3700,0
3701,0
3702,1
3703,0
3704,0
3705,1
3706,1
3707,0
3708,0
3709,0
3710,0
3711,0
3712,0
3713,0
3714,0
3715,0
3716,1
3717,1
3718,1
3719,1
3720,0
3721,1
3722,0
3723,0
3724,0
3725,0
3726,1
3727,1
3728,0
3729,1
3730,0
3731,0
3732,0
3733,1
3734,0
3735,1
3736,0
3737,1
3738,0
3739,0
3740,0
3741,1
3742,1
3743,0
3744,0
3745,1
3746,0
3747,0
3748,0
3749,0
3750,0
3751,1
3752,1
3753,0
3754,1
3755,0
3756,1
3757,0
3758,0
3759,1
3760,1
3761,1
3762,1
3763,1
3764,0
3765,1
3766,0
3767,1
3768,1
3769,0
3770,0
3771,1
3772,0
3773,0
3774,1
3775,0
3776,1
3777,0
3778,0
3779,0
3780,1
3781,0
3782,1
3783,1
3784,1
3785,0
3786,0
3787,1
3788,1
3789,1
3790,1
3791,1
3792,0
3793,1
3794,0
3795,0
3796,1
3797,0
3798,1
3799,1
3800,1
3801,1
3802,0
3803,0
3804,1
3805,1
3806,0
3807,1
3808,1
3809,1
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,1
3820,0
3821,1
3822,1
3823,0
3824,1
3825,1
3826,0
3827,0
3828,0
3829,0
3830,1
3831,0
3832,0
3833,1
3834,1
3835,0
3836,1
3837,1
3838,1
3839,1
3840,1
3841,1
3842,0
3843,1
3844,1
3845,1
3846,0
3847,1
3848,1
3849,1
3850,1
3851,0
3852,1
3853,0
3854,1
3855,0
3856,0
3857,1
3858,1
3859,0
3860,1
3861,0
3862,1
3863,0
3864,0
3865,0
3866,0
3867,1
3868,0
3869,0
3870,1
3871,1
3872,0
3873,0
3874,1
3875,1
3876,1
3877,0
3878,0
3879,0
3880,1
3881,0
3882,0
3883,1
3884,1
3885,1
3886,1
3887,0
3888,1
3889,1
3890,0
3891,0
3892,1
3893,0
3894,0
3895,0
3896,0
3897,1
3898,0
3899,0
3900,1
3901,1
3902,0
3903,1
3904,1
3905,0
3906,0
3907,0
3908,0
3909,1
3910,1
3911,1
3912,0
3913,1
3914,0
3915,1
3916,1
3917,1
3918,0
3919,1
3920,0
3921,0
3922,1
3923,1
3924,1
3925,0
3926,0
3927,1
3928,1
3929,0
3930,1
3931,0
3932,1
3933,0
3934,0
3935,0
3936,1
3937,0
3938,0
3939,1
3940,0
3941,1
3942,0
3943,0
3944,1
3945,1
3946,1
3947,1
3948,1
3949,0
3950,1
3951,1
3952,1
3953,1
3954,0
3955,1
3956,0
3957,0
3958,1
3959,0
3960,0
3961,1
3962,0
3963,0
3964,0
3965,1
3966,0
3967,1
3968,1
3969,0
3970,1
3971,0
3972,1
3973,1
3974,0
3975,0
3976,1
3977,1
3978,1
3979,1
3980,1
3981,0
3982,0
3983,1
3984,0
3985,1
3986,0
3987,0
3988,1
3989,1
3990,1
3991,0
3992,1
3993,0
3994,1
3995,1
3996,1
3997,0
3998,1
3999,1
4000,1
4001,0
4002,1
4003,1
4004,1
4005,1
4006,0
4007,0
4008,1
4009,1
4010,1
4011,1
4012,1
4013,1
4014,1
4015,1
4016,1
4017,1
4018,1
4019,0
4020,0
4021,1
4022,1
4023,1
4024,0
4025,0
4026,1
4027,1
4028,1
4029,1
4030,0
4031,0
4032,0
4033,1
4034,0
4035,1
4036,1
4037,0
4038,1
4039,0
4040,1
4041,1
4042,0
4043,1
4044,0
4045,1
4046,1
4047,1
4048,0
4049,0
4050,0
4051,0
4052,1
4053,0
4054,0
4055,1
4056,1
4057,0
4058,1
4059,1
4060,1
4061,0
4062,1
4063,1
4064,0
4065,0
4066,1
4067,1
4068,1
4069,0
4070,0
4071,0
4072,1
4073,1
4074,1
4075,1
4076,0
4077,0
4078,1
4079,0
4080,0
4081,0
4082,0
4083,1
4084,0
4085,1
4086,1
4087,0
4088,1
4089,0
4090,1
4091,1
4092,0
4093,1
4094,1
4095,0
4096,0
4097,1
4098,1
4099,1
4100,0
4101,1
4102,0
4103,0
4104,1
4105,1
4106,0
4107,0
4108,0
4109,0
4110,0
4111,1
4112,1
4113,0
4114,1
4115,0
4116,0
4117,1
4118,1
4119,0
4120,1
4121,1
4122,1
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,1
4130,1
4131,1
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,1
4140,1
4141,0
4142,1
4143,1
4144,1
4145,1
4146,1
4147,1
4148,1
4149,1
4150,1
4151,1
4152,0
4153,0
4154,0
4155,0
4156,0
4157,1
4158,0
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,0
4166,1
4167,1
4168,1
4169,0
4170,1
4171,0
4172,0
4173,0
4174,1
4175,0
4176,0
4177,0
4178,0
4179,0
4180,1
4181,0
4182,0
4183,1
4184,1
4185,1
4186,0
4187,0
4188,1
4189,1
4190,1
4191,0
4192,0
4193,0
4194,0
4195,0
4196,0
4197,1
4198,1
4199,1
4200,1
4201,1
4202,0
4203,0
4204,0
4205,1
4206,1
4207,0
4208,1
4209,0
4210,0
4211,0
4212,1
4213,1
4214,0
4215,0
4216,1
4217,1
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,1
4226,1
4227,1
4228,0
4229,1
4230,1
4231,0
4232,0
4233,1
4234,1
4235,1
4236,1
4237,0
4238,1
4239,1
4240,0
4241,1
4242,1
4243,1
4244,1
4245,1
4246,0
4247,0
4248,0
4249,0
4250,1
4251,1
4252,0
4253,1
4254,1
4255,1
4256,1
4257,1
4258,0
4259,0
4260,0
4261,1
4262,0
4263,1
4264,0
4265,0
4266,0
4267,0
4268,0
4269,0
4270,0
4271,0
4272,1
4273,0
4274,1
4275,1
4276,1
4277,0
4278,1
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,0
4286,1
4287,1
4288,0
4289,0
4290,1
4291,0
4292,1
4293,0
4294,1
4295,1
4296,0
4297,1
4298,0
4299,1
4300,0
4301,0
4302,0
4303,0
4304,0
4305,1
4306,0
4307,0
4308,1
4309,0
4310,1
4311,0
4312,0
4313,0
4314,0
4315,1
4316,0
4317,0
4318,0
4319,1
4320,0
4321,0
4322,0
4323,0
4324,1
4325,1
4326,0
4327,0
4328,1
4329,0
4330,0
4331,0
4332,0
4333,1
4334,0
4335,0
4336,1
4337,0
4338,1
4339,0
4340,1
4341,1
4342,0
4343,0
4344,0
4345,1
4346,0
4347,0
4348,0
4349,1
4350,1
4351,1
4352,1
4353,1
4354,0
4355,0
4356,0
4357,0
4358,1
4359,0
4360,1
4361,1
4362,1
4363,1
4364,0
4365,0
4366,1
4367,0
4368,0
4369,1
4370,0
4371,1
4372,1
4373,0
4374,0
4375,1
4376,0
4377,1
4378,0
4379,0
4380,1
4381,1
4382,1
4383,0
4384,1
4385,0
4386,0
4387,0
4388,1
4389,0
4390,0
4391,1
4392,1
4393,1
4394,0
4395,0
4396,1
4397,0
4398,1
4399,1
4400,0
4401,0
4402,1
4403,1
4404,1
4405,0
4406,0
4407,0
4408,0
4409,1
4410,1
4411,1
4412,1
4413,0
4414,0
4415,0
4416,0
4417,0
4418,1
4419,1
4420,0
4421,1
4422,0
4423,1
4424,0
4425,0
4426,1
4427,0
4428,0
4429,0
4430,1
4431,0
4432,1
4433,0
4434,1
4435,0
4436,0
4437,0
4438,0
4439,1
4440,0
4441,0
4442,0
4443,0
4444,0
4445,1
4446,1
4447,1
4448,0
4449,0
4450,1
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,0
4458,1
4459,1
4460,1
4461,0
4462,0
4463,0
4464,0
4465,1
4466,0
4467,0
4468,1
4469,0
4470,1
4471,1
4472,0
4473,1
4474,0
4475,1
4476,1
4477,1
4478,1
4479,0
4480,0
4481,1
4482,1
4483,1
4484,0
4485,1
4486,0
4487,1
4488,0
4489,1
4490,0
4491,0
4492,0
4493,1
4494,1
4495,1
4496,1
4497,1
4498,1
4499,1
4500,0
4501,0
4502,1
4503,0
4504,1
4505,0
4506,1
4507,0
4508,0
4509,0
4510,0
4511,1
4512,0
4513,0
4514,0
4515,1
4516,1
4517,1
4518,1
4519,1
4520,0
4521,1
4522,1
4523,0
4524,1
4525,1
4526,1
4527,1
4528,0
4529,1
4530,1
4531,0
4532,0
4533,1
4534,0
4535,1
4536,0
4537,0
4538,1
4539,1
4540,0
4541,1
4542,0
4543,1
4544,0
4545,1
4546,0
4547,1
4548,1
4549,0
4550,1
4551,1
4552,0
4553,1
4554,1
4555,0
4556,1
4557,0
4558,1
4559,0
4560,0
4561,0
4562,1
4563,0
4564,0
4565,0
4566,0
4567,1
4568,1
4569,1
4570,1
4571,0
4572,0
4573,1
4574,0
4575,1
4576,1
4577,0
4578,0
4579,0
4580,1
4581,0
4582,0
4583,1
4584,0
4585,1
4586,1
4587,1
4588,1
4589,1
4590,0
4591,0
4592,1
4593,0
4594,1
4595,0
4596,0
4597,0
4598,0
4599,0
4600,1
4601,0
4602,0
4603,1
4604,0
4605,1
4606,0
4607,0
4608,0
4609,1
4610,0
4611,0
4612,0
4613,1
4614,1
4615,0
4616,0
4617,1
4618,0
4619,1
4620,1
4621,0
4622,0
4623,0
4624,1
4625,0
4626,0
4627,0
4628,0
4629,0
4630,1
4631,1
4632,0
4633,1
4634,1
4635,1
4636,0
4637,1
4638,1
4639,1
4640,0
4641,0
4642,1
4643,0
4644,0
4645,0
4646,0
4647,1
4648,0
4649,1
4650,0
4651,1
4652,0
4653,1
4654,0
4655,0
4656,1
4657,0
4658,0
4659,0
4660,1
4661,0
4662,1
4663,1
4664,1
4665,0
4666,1
4667,0
4668,0
4669,1
4670,1
4671,0
4672,1
4673,1
4674,0
4675,0
4676,0
4677,1
4678,0
4679,0
4680,1
4681,0
4682,1
4683,1
4684,1
4685,0
4686,1
4687,1
4688,0
4689,1
4690,0
4691,0
4692,0
4693,1
4694,1
4695,0
4696,0
4697,0
4698,0
4699,0
4700,1
4701,1
4702,1
4703,0
4704,1
4705,0
4706,0
4707,0
4708,1
4709,0
4710,0
4711,1
4712,1
4713,0
4714,1
4715,1
4716,1
4717,1
4718,1
4719,1
4720,0
4721,1
4722,0
4723,1
4724,0
4725,0
4726,1
4727,1
4728,0
4729,0
4730,1
4731,1
4732,0
4733,1
4734,0
4735,0
4736,0
4737,1
4738,0
4739,1
4740,0
4741,0
4742,1
4743,0
4744,0
4745,1
4746,0
4747,0
4748,0
4749,1
4750,0
4751,1
4752,1
4753,0
4754,0
4755,0
4756,1
4757,0
4758,1
4759,1
4760,0
4761,1
4762,1
4763,0
4764,0
4765,1
4766,0
4767,0
4768,0
4769,1
4770,0
4771,0
4772,1
4773,1
4774,0
4775,0
4776,0
4777,0
4778,1
4779,0
4780,0
4781,0
4782,1
4783,0
4784,1
4785,0
4786,0
4787,0
4788,0
4789,1
4790,0
4791,1
4792,0
4793,0
4794,0
4795,1
4796,0
4797,1
4798,0
4799,0
4800,0
4801,1
4802,0
4803,1
4804,1
4805,1
4806,0
4807,1
4808,0
4809,0
4810,0
4811,1
4812,1
4813,0
4814,1
4815,0
4816,0
4817,1
4818,1
4819,1
4820,1
4821,1
4822,0
4823,0
4824,0
4825,1
4826,0
4827,1
4828,0
4829,1
4830,1
4831,1
4832,0
4833,0
4834,0
4835,1
4836,0
4837,1
4838,0
4839,1
4840,0
4841,1
4842,0
4843,0
4844,1
4845,1
4846,0
4847,0
4848,1
4849,0
4850,0
4851,0
4852,1
4853,1
4854,1
4855,1
4856,0
4857,0
4858,0
4859,1
4860,0
4861,0
4862,1
4863,0
4864,1
4865,0
4866,1
4867,0
4868,1
4869,1
4870,1
4871,1
4872,0
4873,1
4874,0
4875,1
4876,1
4877,1
4878,1
4879,0
4880,0
4881,0
4882,1
4883,1
4884,0
4885,0
4886,0
4887,0
4888,1
4889,1
4890,1
4891,0
4892,0
4893,1
4894,1
4895,0
4896,0
4897,1
4898,0
4899,0
4900,1
4901,0
4902,1
4903,1
4904,1
4905,0
4906,0
4907,1
4908,0
4909,1
4910,1
4911,0
4912,0
4913,0
4914,0
4915,1
4916,0
4917,1
4918,0
4919,0
4920,1
4921,1
4922,1
4923,0
4924,1
4925,0
4926,0
4927,1
4928,0
4929,0
4930,0
4931,0
4932,1
4933,0
4934,0
4935,0
4936,1
4937,0
4938,0
4939,0
4940,1
4941,0
4942,1
4943,0
4944,0
4945,1
4946,1
4947,0
4948,1
4949,1
4950,0
4951,0
4952,0
4953,0
4954,0
4955,0
4956,1
4957,0
4958,0
4959,1
4960,0
4961,1
4962,0
4963,0
4964,1
4965,1
4966,1
4967,1
4968,1
4969,0
4970,0
4971,1
4972,0
4973,0
4974,1
4975,1
4976,0
4977,0
4978,1
4979,0
4980,0
4981,0
4982,1
4983,0
4984,1
4985,0
4986,0
4987,1
4988,0
4989,0
4990,0
4991,0
4992,0
4993,1
4994,1
4995,0
4996,0
4997,1
4998,0
4999,0
5000,0
5001,0
5002,1
5003,0
5004,0
5005,0
5006,1
5007,1
5008,1
5009,0
5010,0
5011,1
5012,1
5013,1
5014,1
5015,0
5016,1
5017,0
5018,0
5019,1
5020,1
5021,1
5022,1
5023,0
5024,1
5025,0
5026,1
5027,0
5028,0
5029,0
5030,1
5031,0
5032,1
5033,0
5034,1
5035,0
5036,1
5037,0
5038,0
5039,0
5040,0
5041,0
5042,1
5043,1
5044,0
5045,1
5046,1
5047,0
5048,1
5049,1
5050,0
5051,1
5052,1
5053,0
5054,1
5055,0
5056,1
5057,0
5058,1
5059,0
5060,0
5061,1
5062,1
5063,0
5064,1
5065,1
5066,1
5067,0
5068,0
5069,1
5070,1
5071,1
5072,1
5073,1
5074,1
5075,0
5076,1
5077,1
5078,0
5079,1
5080,1
5081,1
5082,0
5083,1
5084,0
5085,0
5086,0
5087,0
5088,0
5089,1
5090,0
5091,1
5092,0
5093,1
5094,1
5095,0
5096,0
5097,1
5098,1
5099,1
5100,0
5101,0
5102,1
5103,0
5104,1
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,1
5114,1
5115,1
5116,1
5117,1
5118,1
5119,0
5120,0
5121,0
5122,1
5123,0
5124,1
5125,1
5126,1
5127,1
5128,1
5129,1
5130,1
5131,0
5132,1
5133,0
5134,1
5135,0
5136,0
5137,0
5138,1
5139,1
5140,0
5141,0
5142,1
5143,0
5144,1
5145,0
5146,0
5147,1
5148,1
5149,1
5150,0
5151,0
5152,1
5153,0
5154,1
5155,0
5156,0
5157,0
5158,1
5159,1
5160,1
5161,1
5162,1
5163,1
5164,0
5165,0
5166,1
5167,1
5168,0
5169,0
5170,0
5171,1
5172,0
5173,1
5174,1
5175,1
5176,0
5177,0
5178,1
5179,1
5180,0
5181,1
5182,0
5183,1
5184,0
5185,1
5186,1
5187,1
5188,0
5189,0
5190,1
5191,1
5192,0
5193,1
5194,0
5195,0
5196,0
5197,0
5198,1
5199,1
5200,0
5201,0
5202,1
5203,0
5204,1
5205,1
5206,1
5207,1
5208,1
5209,0
5210,1
5211,0
5212,0
5213,1
5214,0
5215,0
5216,0
5217,1
5218,1
5219,0
5220,1
5221,0
5222,1
5223,0
5224,1
5225,1
5226,0
5227,0
5228,1
5229,0
5230,0
5231,0
5232,0
5233,1
5234,1
5235,1
5236,0
5237,0
5238,1
5239,0
5240,1
5241,0
5242,0
5243,1
5244,0
5245,0
5246,1
5247,1
5248,0
5249,0
5250,0
5251,0
5252,1
5253,0
5254,0
5255,0
5256,0
5257,0
5258,1
5259,0
5260,0
5261,1
5262,1
5263,1
5264,0
5265,0
5266,1
5267,0
5268,0
5269,1
5270,0
5271,0
5272,0
5273,0
5274,0
5275,1
5276,1
5277,1
5278,0
5279,0
5280,1
5281,0
5282,0
5283,1
5284,1
5285,0
5286,1
5287,1
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,1
5297,0
5298,0
5299,1
5300,0
5301,0
5302,0
5303,0
5304,1
5305,1
5306,1
5307,1
5308,1
5309,0
5310,0
5311,1
5312,1
5313,1
5314,1
5315,0
5316,1
5317,1
5318,1
5319,0
5320,1
5321,1
5322,1
5323,0
5324,1
5325,0
5326,0
5327,1
5328,0
5329,0
5330,1
5331,0
5332,0
5333,0
5334,1
5335,1
5336,1
5337,1
5338,1
5339,0
5340,0
5341,0
5342,1
5343,0
5344,0
5345,0
5346,0
5347,1
5348,0
5349,1
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,1
5358,1
5359,1
5360,0
5361,0
5362,0
5363,1
5364,0
5365,1
5366,0
5367,1
5368,0
5369,0
5370,1
5371,1
5372,1
5373,0
5374,0
5375,0
5376,1
5377,1
5378,1
5379,1
5380,0
5381,1
5382,1
5383,1
5384,0
5385,0
5386,0
5387,0
5388,0
5389,0
5390,1
5391,1
5392,0
5393,1
5394,0
5395,1
5396,1
5397,1
5398,1
5399,0
5400,1
5401,0
5402,1
5403,0
5404,0
5405,1
5406,0
5407,0
5408,1
5409,1
5410,0
5411,1
5412,1
5413,0
5414,0
5415,0
5416,0
5417,1
5418,1
5419,0
5420,1
5421,1
5422,1
5423,1
5424,1
5425,0
5426,0
5427,0
5428,0
5429,1
5430,0
5431,1
5432,0
5433,0
5434,0
5435,0
5436,1
5437,0
5438,0
5439,0
5440,1
5441,0
5442,1
5443,1
5444,0
5445,1
5446,1
5447,0
5448,1
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,1
5457,0
5458,0
5459,0
5460,1
5461,1
5462,0
5463,0
5464,1
5465,1
5466,1
5467,1
5468,1
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,1
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,1
5485,1
5486,1
5487,1
5488,0
5489,1
5490,0
5491,1
5492,1
5493,1
5494,0
5495,1
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,0
5512,1
5513,0
5514,1
5515,1
5516,0
5517,1
5518,0
5519,0
5520,1
5521,0
5522,0
5523,1
5524,0
5525,1
5526,1
5527,0
5528,0
5529,1
5530,0
5531,1
5532,0
5533,0
5534,0
5535,1
5536,0
5537,1
5538,0
5539,0
5540,0
5541,0
5542,1
5543,0
5544,0
5545,1
5546,0
5547,0
5548,1
5549,0
5550,1
5551,0
5552,1
5553,1
5554,0
5555,1
5556,0
5557,0
5558,0
5559,1
5560,1
5561,1
5562,1
5563,0
5564,1
5565,0
5566,0
5567,0
5568,0
5569,1
5570,0
5571,0
5572,1
5573,1
5574,1
5575,0
5576,1
5577,1
5578,0
5579,1
5580,1
5581,1
5582,1
5583,0
5584,1
5585,0
5586,1
5587,0
5588,0
5589,0
5590,1
5591,1
5592,1
5593,0
5594,0
5595,0
5596,0
5597,0
5598,1
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,1
5608,1
5609,1
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,1
5617,1
5618,1
5619,0
5620,1
5621,1
5622,0
5623,0
5624,0
5625,0
5626,0
5627,1
5628,0
5629,0
5630,0
5631,1
5632,0
5633,0
5634,0
5635,0
5636,1
5637,0
5638,1
5639,1
5640,1
5641,1
5642,1
5643,1
5644,1
5645,0
5646,1
5647,1
5648,0
5649,0
5650,0
5651,0
5652,1
5653,1
5654,0
5655,1
5656,1
5657,0
5658,0
5659,0
5660,0
5661,0
5662,1
5663,1
5664,0
5665,0
5666,0
5667,0
5668,0
5669,1
5670,1
5671,0
5672,0
5673,0
5674,1
5675,0
5676,0
5677,1
5678,1
5679,1
5680,1
5681,1
5682,0
5683,1
5684,0
5685,0
5686,1
5687,0
5688,0
5689,0
5690,0
5691,1
5692,1
5693,0
5694,0
5695,0
5696,0
5697,1
5698,0
5699,1
5700,0
5701,1
5702,0
5703,1
5704,1
5705,1
5706,0
5707,0
5708,0
5709,0
5710,0
5711,1
5712,0
5713,1
5714,1
5715,0
5716,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,0
5723,0
5724,1
5725,1
5726,1
5727,0
5728,1
5729,1
5730,0
5731,0
5732,0
5733,0
5734,1
5735,1
5736,1
5737,0
5738,1
5739,1
5740,1
5741,0
5742,0
5743,1
5744,1
5745,1
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5752,0
5753,1
5754,0
5755,0
5756,0
5757,0
5758,1
5759,0
5760,1
5761,0
5762,1
5763,0
5764,1
5765,1
5766,1
5767,0
5768,1
5769,1
5770,0
5771,1
5772,0
5773,0
5774,1
5775,0
5776,0
5777,1
5778,0
5779,0
5780,0
5781,0
5782,0
5783,1
5784,1
5785,1
5786,0
5787,1
5788,1
5789,1
5790,1
5791,1
5792,0
5793,1
5794,0
